28295,12555,4999
24082,12468,1444
20612,18130,4175
16787,16364,13596
7768,3499,1502
9381,29344,24069
12594,4025,29552
20147,30622,13174
10048,30819,8205
8698,8001,18380
16920,24665,6014
2793,22908,15304
16080,16778,3581
3368,25391,178
29556,5021,10555
20339,23863,23920
7156,18301,12851
14055,13944,28909
19495,20001,18064
21257,19850,7191
26035,25572,8291
26155,24065,20948
30788,30788,17198
6531,23367,1754
16981,6742,11509
20154,6399,22236
26668,26426,9137
30049,16778,5401
3271,4274,13717
5661,26632,26127
17295,5456,31482
1720,18683,22444
6399,15833,16865
19530,10412,17548
348,27827,2103
28889,14660,4456
16881,26982,9393
2307,7324,13485
21751,18301,15317
31510,24512,7887
27088,5170,5003
8304,4025,4099
27088,28961,6740
3340,9990,11943
10048,16146,18717
21229,17622,25483
11136,24630,15361
13352,25430,30743
6769,23406,4251
9381,31510,9958
18046,12925,15366
18448,24512,25131
24857,2093,15365
19308,17962,15857
10808,14680,7315
8153,2946,16476
12616,20430,25283
19010,24775,9671
755,17622,196
6215,10391,26825
14680,20943,12689
16920,13311,29613
16176,6621,2993
11738,10048,14734
24960,21926,12158
3264,18130,10931
23536,849,1311
5404,26979,23948
22882,5822,17993
16482,19387,10014
31054,17716,2469
1612,232,11893
19261,21219,7782
6797,4068,18507
5132,12637,8562
29056,23660,15452
11617,25892,15116
9200,22882,9989
27780,17442,22252
17295,21166,2700
29669,24065,14886
8450,31400,22218
9900,30170,6063
10048,9614,24639
16158,6165,1026
2700,5282,8922
5822,2034,2278
13134,21219,25982
3078,19018,25271
2307,13727,23125
24960,12540,14414
10048,15008,23347
4916,9097,7231
30035,28354,6352
20612,4397,285
20339,11543,13945
6215,7314,9648
7699,1857,27585
13034,3491,13860
29513,14561,9434
23152,24082,29429
21846,29762,17753
25391,21679,1212
26282,24460,20666
19205,13604,16474
19305,10909,26886
10048,24645,29737
3503,3078,29803
7768,18876,25788
25883,6662,4763
29264,17139,1805
10690,17295,23158
19428,22148,6990
9381,14680,24907
22993,24065,22127
7146,24065,25884
9222,4722,25209
5849,31229,14690
6208,10412,8032
11405,6531,20730
29111,22189,24739
15006,8698,31075
15051,25001,16150
6399,13995,19939
16981,27638,2453
5818,5818,23708
16920,26674,11305
30788,20475,353
16920,6165,22274
19382,9467,19513
4242,26674,29160
3111,16080,432
26834,19850,14275
11079,1336,10185
6399,17388,21408
2421,10849,30814
18519,24221,8071
10848,18866,20175
8450,30008,22739
320,4802,1952
27343,19591,2166
12393,6753,8636
11462,25198,24604
24415,21119,16256
16578,27198,11007
17295,16120,10240
11136,11136,4780
19382,23873,7452
10135,5987,14343
27240,19387,23219
24795,9258,12187
24713,25586,3876
22070,25726,13109
19293,27834,15546
2001,4833,11348
14097,3564,15238
16622,8390,4063
20473,29385,6069
26674,7305,2689
7141,7141,14763
23582,18301,6378
14027,25740,20256
26050,15342,17911
16116,19024,25537
24573,2230,23386
288,247,5065
3078,6803,19872
15880,16920,23181
30008,14679,3187
16622,14055,18389
22268,22268,27543
10529,30008,2842
6399,18895,7984
16223,26979,3735
16116,25883,21510
17285,11178,20503
24960,24365,26372
11617,19387,13846
2768,15979,25516
16354,11476,2728
18135,6958,17821
25013,13632,22720
5812,21998,19562
25595,6061,448
2117,24065,10819
7768,27286,15001
17669,14066,7472
29333,9990,29195
1933,11267,24208
3417,1209,9941
13925,11191,21168
2439,6399,18754
28829,6165,31254
17691,7607,25895
3193,6954,14785
21751,21751,739
3417,3193,17448
16622,20735,17282
26700,17622,26440
16516,20001,27805
495,12440,9411
19439,23153,4236
2946,27088,6024
9909,14680,24554
18075,6491,4721
24744,19850,28300
10373,18574,6050
21896,16606,15919
12594,26979,10490
4490,23232,21144
3417,15662,30506
10613,17481,3031
12930,19850,7967
11362,19850,1070
10937,9945,19520
25430,9990,27821
31075,17950,30135
15540,27903,23981
19850,12693,21556
18184,23982,30772
18446,14679,9667
24960,287,20118
6025,8656,4070
7166,7435,19668
3696,19134,7233
11267,24082,31339
16578,10629,29286
17431,24645,13966
14820,16226,2984
2439,14679,24574
29556,13478,3704
20864,24221,20871
14135,8698,6981
1679,1679,4084
3492,18683,13404
6378,26886,6926
6025,11338,5713
6673,13500,8900
26477,2668,19117
10290,10290,20919
16793,27343,26354
2756,6958,27191
21918,6399,22958
10391,17388,21931
2034,7296,18123
6399,29180,18530
20118,10048,26237
17113,12965,13465
9965,9965,8852
24298,9990,6968
8103,779,17778
22891,5904,14000
8336,17622,15215
11543,29344,24449
4242,24298,31018
13093,7156,6776
16787,3727,14533
1325,13031,23567
30441,9990,6092
12723,4722,25890
13464,10391,27281
24744,18301,2577
16918,11490,21879
13100,4242,25316
18879,19237,12311
12780,17099,26115
12331,19405,14864
16793,21380,15626
20866,6208,5353
27699,4722,18493
26700,28591,22041
16288,20284,24033
17987,19010,23593
27699,17295,3418
17285,5890,9784
12556,21267,4776
26549,7836,24028
22070,5555,22916
7768,7634,27467
1325,15424,16062
6701,14660,18512
30035,6531,2238
16668,9990,5991
4242,7702,22357
6399,18100,28707
3417,27753,10567
14152,626,19881
5365,23232,13628
1064,3845,23445
10443,6165,30856
11652,14055,11563
13462,21219,19235
24512,24512,30071
6208,14850,24977
1404,6399,26091
2793,1612,18027
27343,4629,12669
6399,8703,5049
320,4575,19924
10931,14679,5841
25537,31230,19113
11543,17962,23532
14774,25391,17732
7768,29056,31603
24960,29669,27292
20793,29161,17529
12568,30271,19689
30008,8538,7369
13119,16226,9971
30671,6061,11841
10835,16052,9366
17691,23863,1831
30350,21219,26156
25630,25572,29379
20297,20339,10191
28772,9990,25137
31510,19041,18953
6399,3631,27781
29562,18683,22708
30035,10048,24979
4081,13727,22030
20036,13472,12728
1344,1344,1369
7523,7880,2072
19010,22028,3545
18692,13687,18377
11514,10629,24642
24512,19387,22082
29556,30044,28834
17503,29935,9489
13995,28371,25180
2824,22059,10673
10200,27847,5919
14505,10674,12243
23731,14002,7903
18857,626,25567
29264,18280,31767
25082,7836,16494
5651,21124,22744
5404,23948,28616
19978,19387,13827
2243,16217,9015
22908,8527,25760
13345,1428,21819
17333,26114,9929
16516,19018,7147
12504,22116,30365
16622,20966,22188
27198,19305,13450
12594,4833,25823
10391,8255,24391
5651,4391,13032
6074,19850,18395
3417,27104,29881
23547,4722,3589
14625,12659,27175
16516,21219,5642
7141,267,13668
31170,9990,6349
10603,25173,19455
11482,23232,17233
17431,16749,29297
27946,23314,6664
5774,8119,30875
112,20001,16822
18087,24645,1025
3552,20793,22106
6208,77,6859
6196,30049,5958
19382,2652,25691
13352,27257,4006
24108,24108,15268
17431,10412,17697
24341,21219,8791
24312,16606,14573
21665,21028,17586
15449,19850,28152
2439,19387,3265
16920,10646,10418
25892,14679,14344
29188,16226,27369
25430,1679,21804
7980,21926,10627
28772,2671,14554
24268,22836,15120
14974,11338,1412
11857,24065,16076
3157,10048,19004
9108,3059,19064
8698,19387,19138
9541,3882,23194
24904,9990,29502
6399,15184,5368
14505,31509,17494
23895,15493,30840
19138,9679,20603
17431,9022,7766
2793,25740,29576
9141,15493,26315
19600,3264,717
13934,779,2853
6399,20001,4717
16793,15833,30686
28946,19018,24214
6703,22003,20024
13865,28354,27665
19193,779,23801
26692,26692,10696
5639,1966,14059
20430,2219,26590
17431,20470,30707
1933,23609,1610
3111,15493,7516
5404,21114,22024
23232,25070,28694
26982,16218,18618
3829,18301,17463
16749,17952,3647
14391,19850,11847
15412,18421,17643
9141,718,30481
30031,16226,14975
664,9051,12157
15874,779,28829
29479,17099,10517
11042,26876,25187
18822,24065,28032
5035,14679,28063
29297,24713,16756
13948,20062,2417
320,1346,8148
26700,27753,7370
31400,19850,3585
6783,9990,30148
14561,16606,21150
13031,7314,24834
7947,24065,30253
19323,26979,29813
558,19850,22923
16920,24645,23165
15874,20042,28710
10048,2960,8215
20311,19018,24222
27463,9990,820
14562,13031,435
16981,9200,12385
5882,20284,8039
13119,1558,8326
7789,23232,1341
28295,15662,20096
20612,52,31259
16052,6493,18886
10835,20001,31621
20789,11338,11316
25651,1080,3801
19018,23928,5077
928,27569,31058
22363,6399,31014
25740,23863,24640
30525,19837,19141
13352,16622,10492
17503,19237,17189
3818,23444,15896
6163,24065,21125
2324,29177,16232
4449,6165,30017
31464,1428,11903
18526,20001,150
2672,16775,5485
24746,27569,26376
17431,18879,27741
4025,8931,15952
26049,8491,14732
30445,8698,22988
28461,6662,31590
21548,25645,25961
9900,10646,18792
17431,22768,31425
16307,9990,21516
30008,24337,14619
24960,30365,6361
19978,22882,31633
18692,23609,20849
18857,5639,742
28921,10967,4469
10613,13134,12705
17622,2093,804
23873,7435,26347
23232,12468,22790
11186,5784,29611
24960,13693,10641
6436,6531,20254
30338,779,18097
16981,20001,22562
12616,19093,25056
25586,7500,11260
5890,22396,2326
23519,19530,28763
20825,16920,31458
18717,10048,6183
29264,10646,13989
19457,19018,20912
21249,5774,13657
28835,26979,27138
28219,25001,27645
23529,24082,27376
29264,24089,11605
1260,26644,7280
14702,24065,1024
7699,10511,1772
16191,25001,12817
24948,24065,9522
14561,16098,21179
13174,13174,13482
2523,9082,13647
11514,17962,4510
25198,4722,27345
20198,12723,24622
4242,1805,5982
3193,26982,15150
17625,17625,21910
3809,25001,21680
24428,6294,3382
24544,6399,23756
26068,25198,21127
26674,29342,1465
3851,16217,4046
3264,21609,21586
26532,23660,25658
4081,24460,2678
4309,19237,5691
989,26282,28414
4490,17099,26972
17811,19387,14978
11941,7296,19880
27933,23863,28696
1933,31442,18149
13890,18846,6198
24960,3631,819
28121,13031,80
19382,7523,16781
12571,6531,21694
24341,5555,1867
16534,14055,8408
8450,9903,27849
22148,27811,28624
5882,30896,14121
19237,18087,6576
17431,17295,12810
16622,4196,10703
20793,4802,30386
13679,1428,7484
18046,16981,1456
6208,8265,22863
18299,9990,27952
27699,25001,29805
5882,31464,270
13119,8326,9743
21533,22882,25744
27283,10909,15789
21595,6025,18696
25788,26800,2244
13500,8103,5055
20921,18964,28820
6647,30340,25119
31357,8708,2181
25740,6958,23695
14027,6531,29343
18130,30781,12121
16920,16622,14153
15693,28921,11066
15018,23489,3337
25271,8698,149
24022,24022,31671
25575,24460,9061
30607,23232,26914
5569,6399,8031
15540,13810,247
8209,25655,29588
12335,25001,14772
25198,18421,26916
3111,1679,31183
13965,10931,18592
4789,5784,20226
12780,18895,12843
26700,14678,6086
28769,25001,4394
5651,18734,10369
28034,26700,30699
11543,19387,6155
28088,31510,9690
10048,11696,14529
20577,25001,14471
30995,16226,7206
13948,3151,15342
6399,16970,15699
18299,22245,21780
2324,10848,28928
28470,6399,9769
5555,7523,24310
17366,19382,20074
4196,20001,18162
7194,7194,8
17099,16512,13045
13810,29333,22184
29111,30622,23983
30207,13031,10104
13379,26426,31388
22299,24065,27883
23232,20190,8357
8946,14679,13824
19315,24082,4374
12616,14680,26729
17957,14066,8994
18519,6531,8504
19405,27104,31287
18682,24312,3051
23232,19850,8934
4593,21967,30237
20297,18519,20483
8656,25001,18370
2324,6531,22516
25556,25572,5701
2946,12335,6652
11136,23387,20147
24082,27827,19552
6725,19018,21624
16920,20793,16265
17562,18301,10411
24365,8103,18153
28139,18683,62
11617,26982,28713
31395,31464,9624
12594,3111,8269
26677,8671,2096
2956,5774,3751
6192,19757,22361
11066,3194,5378
20430,15092,20739
17431,12195,6952
27115,1857,26861
19092,23314,17273
15621,19084,17602
3264,17503,14289
15489,8698,2296
16778,12889,22345
16226,26876,30431
4025,16622,6665
626,4196,17424
17957,703,24009
8477,10135,18321
13944,27104,3633
14850,8698,30229
22274,21219,31539
3191,6025,21838
16917,6399,10918
6000,1805,20282
1933,23232,8394
2348,26632,20041
27016,17442,6448
21851,18075,1869
27183,15342,16075
13865,16606,22979
15850,4722,5108
14680,17616,25747
16881,16052,25876
9141,7192,29183
18964,18964,30014
17295,21926,17978
31254,31254,2391
18734,13604,26898
528,21548,29476
2793,14680,30688
24960,7002,9597
23763,29342,16586
2861,23002,27026
24960,25980,2432
31261,1174,9899
17295,5785,17027
14027,19680,5160
2276,7768,1719
8601,30271,408
19412,19978,8761
1612,21998,11650
10165,18683,25293
30207,23426,28226
12335,4397,10150
24040,25883,26189
24960,830,4052
15979,10391,28319
13031,21548,16525
16223,23002,25641
27257,20001,31096
3417,16223,27577
4274,25001,18159
16981,8437,6724
11816,779,12285
6531,25572,18144
27088,27834,15362
30207,17442,13126
10704,10690,527
9314,6958,16164
26091,6399,21452
16578,24065,12034
24974,24974,12993
19134,7607,6511
3151,20001,5816
11203,3151,29717
31752,27198,5494
28835,25572,8518
1933,1428,9876
28438,21998,20075
8153,3608,28812
24752,7836,17396
6165,3845,4891
3851,510,26278
12945,28068,17085
12893,4722,1699
20199,24312,12327
24892,2728,22294
13632,7523,26034
24960,24056,22569
6399,26879,27546
13352,10165,13714
9539,5849,6525
23873,20001,15463
17295,8907,34
18879,16918,14595
17622,6662,10037
21380,4076,15267
3152,9044,4592
433,27569,25446
13917,5854,27590
17295,23217,30085
19837,25883,8762
30384,15051,4663
17295,828,28038
23348,6165,26910
19382,17408,17417
5651,9105,10787
23444,26876,27598
7314,6165,30059
13334,4000,17662
31400,4242,1410
20864,25347,4625
10808,24221,30189
6436,14679,30744
30170,21219,24005
24960,29184,28664
31750,19850,4867
23314,9162,16488
18247,19018,23394
17891,19018,2288
18985,19018,30655
19885,22396,14939
29264,16223,23793
6378,24065,13505
22908,9707,17180
13053,10103,21915
29344,5711,30650
4242,16778,11708
7193,7193,16478
26700,12113,20829
16787,22516,29816
10048,30049,6895
16965,1428,28379
31572,25572,3035
5639,7523,12467
20612,22874,26797
17408,217,839
20586,5784,23068
8477,20612,11585
22059,18301,8640
13944,7523,16584
5067,23863,20053
26426,18876,8283
24960,8595,18160
17133,24181,18950
6155,8698,18194
1080,6399,27115
19010,558,14018
10501,21967,7616
18087,6491,25318
14820,24936,4443
5651,27568,21626
320,28892,16050
14097,29985,3285
22070,18301,3434
20075,19885,10753
23176,6399,37
10246,24082,28005
1495,7141,3687
21586,8851,23377
17261,6563,1736
6635,1612,21344
8173,20001,8565
29195,8698,16416
28921,4722,18615
21219,24060,20962
2700,11450,15999
30008,5639,6147
16981,20129,27238
30229,19387,7576
4081,19680,7732
30008,19530,27682
8049,24065,25644
18879,17739,31744
9141,26825,22511
22908,4606,27033
9141,9945,879
1080,13948,10075
24960,8559,16729
14867,26480,3600
24687,5021,4007
10912,19387,10522
4717,18876,7178
10808,10808,23161
4242,7523,25979
19355,6118,29961
12335,20075,27141
24687,5849,19397
24082,8145,23972
1149,24082,13769
1428,26587,14479
13093,2219,1023
28812,9990,5153
10135,19751,27754
16578,13119,16214
27474,6165,2629
14375,30263,16001
13257,10391,1092
29344,25890,16348
8650,19387,10277
7141,2407,5427
25892,1428,31281
20724,25586,2454
13031,12468,22945
10629,28961,28443
31685,9141,25474
21967,25586,14300
28579,26959,15101
30233,4189,26043
16981,26243,7380
25886,8698,2213
11728,25883,1142
9112,7836,27845
30985,14679,15430
18857,5404,2193
23947,26668,27424
26074,3078,22860
13345,21998,30908
14678,28892,17841
23161,5021,5741
25531,6399,21498
13632,16226,6830
14203,20158,22265
24082,23510,21010
13345,3466,2941
31400,20943,13075
4242,23002,21068
18398,1314,6131
24960,31603,23985
10674,14016,9059
12335,24082,13599
10646,19850,21206
6167,20311,22138
21967,13621,18971
6531,13552,3960
19308,21967,13879
19722,24221,29523
20579,14679,21336
2793,22003,28631
2093,19018,5772
17065,14660,19904
12113,24065,30587
26254,30031,27989
4789,19850,4059
12157,28414,22728
6165,5200,19055
14097,27461,6611
11055,21119,29981
4242,2162,22113
17538,6208,5972
17295,2082,16650
19543,27997,26090
25892,5996,29723
5583,1153,26705
18683,13404,4924
13599,31510,9313
31395,7880,21640
22330,3264,13228
6456,9990,7827
26961,22882,23572
12331,15979,4113
22908,9293,20504
13865,16070,22723
16920,1428,22006
10165,21628,18944
19722,2793,19101
24898,17507,16122
19722,28816,2538
4059,4059,2960
10252,23232,16199
23315,25572,9364
29562,19387,17243
14561,22569,13986
9866,22882,12610
16920,10235,29800
22213,8103,28214
22548,21380,16180
23863,31229,30195
18879,20234,1170
11547,23232,23399
26982,14660,13932
24960,19055,17551
25430,16606,29054
20789,19850,23018
23582,20430,26296
18526,13031,27848
3417,26310,1299
13257,16965,4440
19600,19600,7109
13031,11652,29400
10828,14066,3247
16223,16920,2927
26700,13884,24803
6167,17962,29679
16713,19387,1621
17295,2824,17584
1080,21047,16871
13119,11086,3243
23232,2417,28441
8656,22236,9786
20721,14679,19970
1314,24065,10144
19888,2291,15787
26720,18879,13429
21214,8708,23894
27293,27966,20578
24082,19455,971
16606,10736,12143
28820,2010,22484
8535,6165,30119
18682,9903,9554
16787,7489,7788
12616,16622,2841
5272,6399,18962
22148,17298,27233
20906,22882,6940
23232,31324,3738
7768,10673,18821
20586,8103,25989
13345,12195,27676
24736,4802,26781
9222,18683,1563
19722,15662,19051
12158,6531,31143
26154,320,8907
1636,9990,2302
27704,13679,21341
10647,12335,12671
23082,19850,8560
3883,30044,18216
3417,24512,4597
21249,27461,4359
29738,13727,23214
18087,27569,13820
2793,18087,3266
28026,24065,12261
2296,20430,30526
24460,25001,7004
8946,26668,5247
14314,16191,5603
9945,14680,28740
30008,8326,29570
24665,24082,13193
20297,6208,11207
24960,15675,1961
19308,29762,20100
2439,21967,13994
15729,21190,17225
13948,796,711
8656,7880,27659
26189,8698,20274
14503,6399,24747
16917,30008,9471
22867,27569,20210
14846,4722,18673
6673,22213,17008
2093,15253,13838
6399,23543,16524
21918,15662,2347
14676,10048,621
1222,17952,18687
16981,28198,17127
25208,1957,11074
3151,24065,21042
30051,9550,23851
14097,703,30050
6215,14317,13224
10828,24082,24114
7768,22138,20778
17295,19248,24399
1174,1857,1977
2300,15493,24871
2296,21219,14957
22059,19018,6850
30841,19850,13127
3417,15493,25365
2300,17408,28882
15476,16713,27931
16920,24573,8142
6152,8698,16642
23807,9022,15931
17978,25586,23204
11362,27088,766
29582,19917,19989
5651,14774,2555
24208,27292,27025
3883,17622,48
9818,27104,19389
3526,22516,22905
11514,22148,12144
8701,6061,13772
4490,26886,28793
3675,29924,4234
26979,6783,1841
23232,22729,31687
5401,30049,7017
18668,14055,20498
21967,480,18239
25575,1495,28689
23873,23873,6278
25913,24065,23310
6167,29679,1875
17551,19387,31384
21548,22908,15313
7768,27568,28951
22070,20001,3953
10603,4490,29756
18519,21998,7953
9381,30995,20680
2034,25198,1584
29731,12180,5224
13948,26154,22305
6118,23232,2170
6725,23232,9855
10931,4722,24553
21724,18075,31421
30477,22454,18970
14820,23232,29352
16875,13302,4777
3130,8698,23662
5651,9511,31335
15699,23824,21314
16721,26668,17712
17941,14679,9751
12616,13334,13476
21918,31464,27178
24341,16226,25582
18513,21967,22663
23241,19850,15055
11651,30008,15706
27753,23863,26285
20936,26235,8312
4717,19261,8353
26700,20793,26726
6769,30599,5438
3417,15334,4573
10048,27834,23668
10785,1428,8460
19408,19408,16813
18184,31146,70
14152,24065,3024
30529,24065,26544
13948,6163,20562
16920,8142,29829
11543,2372,23799
9381,6753,12741
8321,31572,23257
12594,31400,19365
19305,8854,4838
30366,24065,5431
23660,23863,27826
17957,19018,6681
11547,24065,3011
2699,19850,11639
29669,287,20203
13134,23232,8483
1375,28438,3444
6163,4722,29073
31167,4374,8017
9990,3753,22968
24761,19117,31419
25572,18683,30105
13865,10645,4553
4242,3082,623
20966,26979,20072
28354,7459,16429
30893,23216,29338
4339,4339,17870
24082,10796,14647
16778,21219,3416
13599,16226,30399
6208,16070,20231
13865,8539,17071
30781,5639,24363
31510,16191,9311
26293,31261,23079
3193,25766,1824
12594,2742,13646
22148,13603,26489
13472,22116,24429
20297,24460,17454
8601,14839,20777
25572,27104,29674
14683,18301,31519
2372,23974,10152
27372,21548,3526
11409,4722,6224
27293,26979,10647
10525,19193,7271
14097,25430,17618
27257,5317,22282
21967,24512,13189
13334,14679,17743
247,6165,19797
19138,7523,9645
14166,779,20759
16881,10256,13682
12945,23648,14296
6061,27104,25793
10048,16432,21958
30479,8698,16554
30049,7146,18012
29562,9990,1787
11617,16364,15394
13865,25198,1769
1375,26035,7366
17739,8854,2794
7435,26597,5290
26979,13944,3235
26154,11178,14278
19246,30755,16379
6208,18389,17530
26982,25001,1614
13257,28438,15293
23597,25001,24648
21219,703,15172
24960,16875,16365
2582,13151,22341
7470,6165,24508
5283,4242,730
26035,12158,234
14314,19412,21606
6399,3271,7573
21967,1889,10597
14097,25726,1229
6399,25455,4558
18130,8851,29130
18280,1428,24336
3417,17739,26251
718,28816,30152
31621,2742,28460
21746,19018,17977
10629,14066,19906
16578,7523,11532
3264,31261,7414
20793,2618,4105
15517,15517,29836
3078,13404,15723
1428,17290,2757
6473,20793,9253
15364,18751,14279
2034,26674,10960
16920,22447,6594
23616,19387,5052
25892,19666,20010
23582,11706,20898
4242,17883,4184
19315,6165,29670
21254,21254,12529
16622,4717,26639
626,15493,17120
31402,10690,25208
10909,12331,3212
30384,11178,5953
30987,8373,477
3417,1190,31661
13257,24775,3421
8601,13334,31653
16920,1558,30130
16622,5925,5927
9763,17281,14103
10391,22396,4206
20002,27569,11177
30995,11315,29363
24960,465,28194
26700,7305,13703
2278,2278,18595
29556,25883,18327
27126,4639,17875
10135,19387,8887
8450,1857,20451
23232,26029,7234
24795,27180,9049
27475,24960,4038
18692,7497,10881
26136,8698,21458
17139,21219,27325
15463,4722,11951
9141,14066,8971
16606,7523,21276
23232,13135,6374
16917,14055,3764
77,24065,21103
611,19917,19421
26282,20755,27042
10237,16226,11441
16787,22065,31284
4271,24082,26211
6895,12552,10556
30008,9191,6632
26737,27088,29542
18389,8845,20344
18879,20943,3546
27198,11728,31261
16965,26700,10809
27293,22882,17653
29835,25333,9683
2421,16737,22318
247,9990,26298
6208,20113,2540
25001,8708,2237
20999,18301,27024
22129,7768,14302
29342,6165,24022
12657,9985,31090
19010,30031,24609
14524,20396,26450
22148,5613,14774
16981,14691,5641
16981,19340,1262
17941,14680,15795
9763,1889,20706
30049,21440,9532
8505,4722,25759
5538,9990,14904
13948,26876,24352
24110,6662,2760
5710,28318,12519
24499,24065,22651
13025,9998,30821
2300,12889,18354
17739,25828,30461
26729,26729,11121
19666,8103,26455
6531,28772,20873
23232,14850,25065
10673,10736,29720
11055,4236,9229
6155,13687,27296
22516,10412,16940
18978,14680,14556
27171,8698,3815
11543,21219,14716
26961,25726,31429
5283,23648,5811
480,26979,10119
28449,1428,31522
2135,15206,21990
11543,4071,14788
20297,24736,16449
16226,4340,25486
13379,17669,19307
21028,7523,11594
17295,21098,25378
24960,12723,13165
19010,11042,23082
2065,9990,10153
8199,2742,30705
28347,24065,2057
4490,4873,28711
31421,23232,10146
1456,25572,8663
20721,22882,13858
27619,626,24719
16442,16442,20542
20724,4397,382
24341,27619,23300
626,3776,24806
19055,8698,751
18995,21998,21728
12616,9467,16711
23232,5784,19315
8991,1456,16067
10647,5774,2250
29297,30566,14581
27682,23444,3796
13240,23601,21712
11543,1132,19114
10048,18448,22575
11900,1926,23089
6725,19850,9160
31400,14947,24847
7252,23232,13020
26979,22742,22872
18962,26644,19581
13460,8845,31610
24960,18582,327
9381,13334,24302
1375,26426,24270
24960,2034,6030
2329,26979,28081
5771,4397,23189
13031,23462,4706
17507,25001,21939
27619,18879,7122
6399,16176,30767
22874,23232,27190
5651,7699,10434
20612,19323,13298
505,22679,1323
8049,8698,6195
19340,1857,16664
10296,14055,26929
14676,5126,27508
17295,11696,21778
8934,15493,1288
22733,718,9859
10048,30574,22405
26875,16226,2826
20470,7880,25770
5711,24082,20878
31261,22836,21309
28835,19024,4272
11878,1428,25238
23660,18291,3079
13865,4027,29359
20578,7121,2919
1308,8845,22240
18601,23863,15251
23582,13679,6746
23232,23824,3983
10246,5774,29905
25886,7523,18487
18132,3690,24849
6165,25436,30661
22299,18683,28263
3111,6954,18620
1428,2742,19372
13093,3059,29079
9539,23863,25155
18389,2109,11162
23216,23982,24433
11055,18995,23117
16578,18668,9764
23609,18346,16744
3243,9022,16084
20586,25001,930
17408,27088,13570
16373,16373,13826
2034,20001,23704
19093,9903,11056
2999,7768,4976
6165,19237,21796
23216,8142,20476
25572,31229,28663
17887,20586,22122
9172,24065,19910
1456,19412,21933
18132,10736,13427
6399,12229,8363
16965,23232,28831
30622,8698,12496
22891,9541,18011
3010,1428,7176
9097,23863,31696
29803,320,14294
18640,19010,2297
9593,14781,22746
31095,5317,14360
5651,25857,16594
19382,3808,21641
26154,17622,12014
4242,25899,28672
16373,20211,10969
16223,22274,24232
2793,14630,4856
23293,6491,6081
13948,22599,30822
16920,16516,8206
26249,3369,12880
25013,14409,14217
24761,26632,1242
26328,20339,15501
16578,18751,30556
22739,26549,6405
4891,3845,3743
16793,17962,30136
21179,25001,7813
22148,9903,8825
10048,31531,27725
9511,26426,15296
6399,18866,31195
26961,8701,11173
30884,12861,28922
24960,19411,398
5651,13766,15563
769,9022,17096
25001,24022,2982
30170,17076,9044
5272,26644,1283
10808,31767,20166
11315,19917,30210
25980,4242,29880
16918,10629,29988
23232,2421,25866
6167,13134,28561
3331,24065,24465
24734,22454,19651
7573,8698,69
13379,1857,6949
5661,16226,27366
18717,14680,28062
30035,20001,12257
29669,14962,1901
9550,6922,14500
20282,22259,26977
30008,12610,4395
2307,11086,7790
16052,19387,25861
14027,2946,31346
17562,14660,10221
16622,18448,7316
7504,7607,27596
19018,13097,8602
25572,13561,23907
10645,10294,31301
190,9827,25443
24960,6850,13611
12945,31400,19994
23215,8845,4235
13025,12880,5732
9258,20001,919
19010,1344,30474
17385,20001,20180
9381,4717,17421
19850,21028,28295
5822,8698,119
4722,12872,31655
23175,31338,10988
23232,29899,14881
27343,18389,14748
24948,13687,25551
3818,10165,7515
24082,14660,25657
6531,2421,19244
24936,52,19001
18144,23648,25215
7221,4224,25386
30008,3007,26491
17459,9990,15641
27491,30031,8696
15424,6061,10666
4659,6399,31585
16981,22808,7937
25082,626,10987
15051,4970,5926
611,2097,17532
8601,26549,27770
26982,19018,3947
19885,31324,168
26982,17952,6754
26660,24221,12918
18448,9115,18567
13727,24775,14830
25890,24065,30048
16133,19018,18863
9067,15415,17251
17739,27461,2047
30237,19387,3598
30599,9467,30718
4534,5725,3678
5132,5132,18974
16811,24082,19448
17669,19237,27193
7200,4007,24292
10200,9022,13604
18132,5218,8072
26074,18879,24832
16721,26235,24255
26961,16606,10479
928,5882,24986
26074,18519,18015
1961,21967,22402
27074,31572,16378
16831,27461,4079
16778,10849,23939
17413,13561,5395
12945,22143,31296
13810,9191,31771
2577,23232,10940
28129,7702,30980
9141,3164,27758
27343,24642,2295
14850,7523,20408
11055,14589,23590
5774,8265,17983
17282,19246,17989
11543,23824,16962
20075,7296,30985
30366,6165,3817
8845,25766,17976
25001,29847,29707
18153,9990,21734
20162,69,27884
10048,6254,1818
21206,8698,26488
16787,8321,21541
10048,29703,30183
9728,2801,25897
12594,15424,10089
23654,11200,4313
21640,23536,26635
11278,20001,9807
13053,13053,29903
13025,25391,26324
30207,9903,16200
15440,6378,17237
2835,24065,30181
9945,8656,23813
3109,9990,238
4127,18876,1307
15440,26979,27693
29185,8595,20729
401,2065,17876
18734,13031,24900
24960,8782,18090
27699,30599,649
13093,7573,18438
21166,19850,31680
22908,16557,31246
1209,8825,10294
2582,24775,2153
13854,24687,16587
12607,20846,19409
5651,17071,6375
4081,13093,51
15699,3585,17729
21796,21028,1642
26074,25883,9077
6399,26155,8889
23314,14679,21090
4490,5555,10041
320,14164,27536
359,16364,16342
7200,4722,17796
30908,4802,25588
27952,2671,14588
2793,30044,3468
4650,5021,3166
17431,17285,5441
21090,20001,17210
27619,18301,4599
5651,371,7051
528,23863,18292
19978,19237,21683
